"n","vocabulary","beta_local","beta_local_r2","generator","replicate","seed","benchmark"
683,250,0.840269965799766,0.998500900792958,"Zipf Markov control",55,2055,"strict equifinality"
798,286,0.840269965799766,0.998500900792958,"Zipf Markov control",55,2055,"strict equifinality"
933,326,0.82226998775319,0.998907167246162,"Zipf Markov control",55,2055,"strict equifinality"
1090,375,0.813326176989446,0.998881824727297,"Zipf Markov control",55,2055,"strict equifinality"
1274,414,0.781038592818525,0.99773575524569,"Zipf Markov control",55,2055,"strict equifinality"
1488,475,0.7474800049636,0.996990799783014,"Zipf Markov control",55,2055,"strict equifinality"
1739,537,0.715289975155626,0.997239560469988,"Zipf Markov control",55,2055,"strict equifinality"
2033,590,0.708059552667164,0.997250528949005,"Zipf Markov control",55,2055,"strict equifinality"
2375,655,0.695337579199523,0.998805849961608,"Zipf Markov control",55,2055,"strict equifinality"
2776,727,0.695773318901735,0.99879863591804,"Zipf Markov control",55,2055,"strict equifinality"
3244,817,0.705207068215965,0.99947477732871,"Zipf Markov control",55,2055,"strict equifinality"
3791,921,0.699110200210365,0.99915806939485,"Zipf Markov control",55,2055,"strict equifinality"
4431,1020,0.69196761502125,0.999102400489255,"Zipf Markov control",55,2055,"strict equifinality"
5178,1132,0.671094326604275,0.99932637407457,"Zipf Markov control",55,2055,"strict equifinality"
6051,1252,0.659936759586482,0.999840427273457,"Zipf Markov control",55,2055,"strict equifinality"
7071,1397,0.652316284573399,0.999608071863255,"Zipf Markov control",55,2055,"strict equifinality"
8263,1534,0.644589153634532,0.99958243220749,"Zipf Markov control",55,2055,"strict equifinality"
9657,1708,0.625931456536553,0.998727996639698,"Zipf Markov control",55,2055,"strict equifinality"
11285,1871,0.595835564676372,0.997530139379794,"Zipf Markov control",55,2055,"strict equifinality"
13188,2068,0.569910444453155,0.99639711252103,"Zipf Markov control",55,2055,"strict equifinality"
15412,2242,0.537973886936503,0.997589434262248,"Zipf Markov control",55,2055,"strict equifinality"
18011,2421,0.515858917810291,0.998194802894273,"Zipf Markov control",55,2055,"strict equifinality"
21049,2622,0.501414452158435,0.999889851293069,"Zipf Markov control",55,2055,"strict equifinality"
24598,2830,0.489694613090147,0.999206597040158,"Zipf Markov control",55,2055,"strict equifinality"
28746,3051,0.466540808190646,0.996018267877599,"Zipf Markov control",55,2055,"strict equifinality"
33594,3315,0.439740549663491,0.994317836008012,"Zipf Markov control",55,2055,"strict equifinality"
39259,3524,0.404159043584421,0.990758510433257,"Zipf Markov control",55,2055,"strict equifinality"
45879,3717,0.364054950277855,0.989409513215341,"Zipf Markov control",55,2055,"strict equifinality"
53616,3950,0.318975691864286,0.990491027241657,"Zipf Markov control",55,2055,"strict equifinality"
62657,4128,0.282403085164047,0.983478702472393,"Zipf Markov control",55,2055,"strict equifinality"
73223,4309,0.282403085164047,0.983478702472393,"Zipf Markov control",55,2055,"strict equifinality"
85570,4452,0.282403085164047,0.983478702472393,"Zipf Markov control",55,2055,"strict equifinality"
100000,4577,0.282403085164047,0.983478702472393,"Zipf Markov control",55,2055,"strict equifinality"
500,258,0.0739136386454897,0.518016325458055,"latent mixture",55,2055,"strict equifinality"
584,258,0.0739136386454897,0.518016325458055,"latent mixture",55,2055,"strict equifinality"
683,258,0.0739136386454897,0.518016325458055,"latent mixture",55,2055,"strict equifinality"
798,261,0.0739136386454897,0.518016325458055,"latent mixture",55,2055,"strict equifinality"
933,261,0.46606016645115,0.479856995005996,"latent mixture",55,2055,"strict equifinality"
1090,261,0.735452988653788,0.703607692202351,"latent mixture",55,2055,"strict equifinality"
1274,284,0.947249130751816,0.840513494552979,"latent mixture",55,2055,"strict equifinality"
1488,477,1.13594720218876,0.920698496563485,"latent mixture",55,2055,"strict equifinality"
1739,489,1.10360973741083,0.906156521880892,"latent mixture",55,2055,"strict equifinality"
2033,557,0.94364896252426,0.872439376665171,"latent mixture",55,2055,"strict equifinality"
2375,685,0.665581455962254,0.964915331760944,"latent mixture",55,2055,"strict equifinality"
2776,686,0.68750025263216,0.970556202269316,"latent mixture",55,2055,"strict equifinality"
3244,786,0.582433412310486,0.95426500561358,"latent mixture",55,2055,"strict equifinality"
3791,854,0.535461899702986,0.968860852700457,"latent mixture",55,2055,"strict equifinality"
4431,955,0.573337338051385,0.981296205011146,"latent mixture",55,2055,"strict equifinality"
5178,968,0.72516067401199,0.892908384998919,"latent mixture",55,2055,"strict equifinality"
6051,1112,0.926205493801057,0.906275269798805,"latent mixture",55,2055,"strict equifinality"
7071,1202,1.00703145080082,0.935795273051367,"latent mixture",55,2055,"strict equifinality"
8263,1708,1.00595461907714,0.935260002892576,"latent mixture",55,2055,"strict equifinality"
9657,2074,0.895063969356501,0.900780118483249,"latent mixture",55,2055,"strict equifinality"
11285,2154,0.736701197816445,0.852451071980345,"latent mixture",55,2055,"strict equifinality"
13188,2243,0.511889823151898,0.9595449018711,"latent mixture",55,2055,"strict equifinality"
15412,2496,0.451484962880972,0.984074044457441,"latent mixture",55,2055,"strict equifinality"
18011,2655,0.467416544905541,0.99155641936029,"latent mixture",55,2055,"strict equifinality"
21049,2904,0.460973198873015,0.989975331280119,"latent mixture",55,2055,"strict equifinality"
24598,3098,0.422202009440623,0.995553949922643,"latent mixture",55,2055,"strict equifinality"
28746,3259,0.404231068494481,0.994718564030224,"latent mixture",55,2055,"strict equifinality"
33594,3487,0.372022651845488,0.997971313919868,"latent mixture",55,2055,"strict equifinality"
39259,3701,0.345789445399116,0.991996295412195,"latent mixture",55,2055,"strict equifinality"
45879,3909,0.320526612684973,0.986356514225545,"latent mixture",55,2055,"strict equifinality"
53616,4095,0.282306876294118,0.987230666357726,"latent mixture",55,2055,"strict equifinality"
62657,4235,0.243048581580334,0.982848200906471,"latent mixture",55,2055,"strict equifinality"
73223,4412,0.243048581580334,0.982848200906471,"latent mixture",55,2055,"strict equifinality"
85570,4553,0.243048581580334,0.982848200906471,"latent mixture",55,2055,"strict equifinality"
100000,4644,0.243048581580334,0.982848200906471,"latent mixture",55,2055,"strict equifinality"
500,266,0.787356086404945,0.998860327780506,"sample-space reduction",55,2055,"strict equifinality"
584,301,0.787356086404945,0.998860327780506,"sample-space reduction",55,2055,"strict equifinality"
683,338,0.787356086404945,0.998860327780506,"sample-space reduction",55,2055,"strict equifinality"
798,390,0.787356086404945,0.998860327780506,"sample-space reduction",55,2055,"strict equifinality"
933,441,0.773228800023458,0.998542462359705,"sample-space reduction",55,2055,"strict equifinality"
1090,493,0.752794791157608,0.998167168422958,"sample-space reduction",55,2055,"strict equifinality"
1274,551,0.733474006654937,0.999756059483628,"sample-space reduction",55,2055,"strict equifinality"
1488,619,0.725913538028149,0.999800830811571,"sample-space reduction",55,2055,"strict equifinality"
1739,689,0.731389333074121,0.999766947600671,"sample-space reduction",55,2055,"strict equifinality"
2033,780,0.734973745376443,0.999777980647483,"sample-space reduction",55,2055,"strict equifinality"
2375,866,0.731551821971769,0.999730243243185,"sample-space reduction",55,2055,"strict equifinality"
2776,978,0.719188520341542,0.999043743731304,"sample-space reduction",55,2055,"strict equifinality"
3244,1096,0.70542477563012,0.999280792612333,"sample-space reduction",55,2055,"strict equifinality"
3791,1221,0.696042911277045,0.999133518071097,"sample-space reduction",55,2055,"strict equifinality"
4431,1345,0.681449412742287,0.999721151520379,"sample-space reduction",55,2055,"strict equifinality"
5178,1507,0.668575639118938,0.99965259775525,"sample-space reduction",55,2055,"strict equifinality"
6051,1669,0.651919042837094,0.99882669184854,"sample-space reduction",55,2055,"strict equifinality"
7071,1856,0.63150800663257,0.99760857747934,"sample-space reduction",55,2055,"strict equifinality"
8263,2040,0.599312133668183,0.99786400315501,"sample-space reduction",55,2055,"strict equifinality"
9657,2227,0.579739868814615,0.998692591936428,"sample-space reduction",55,2055,"strict equifinality"
11285,2429,0.549598274987715,0.998550888379914,"sample-space reduction",55,2055,"strict equifinality"
13188,2640,0.525222629984514,0.99770483579248,"sample-space reduction",55,2055,"strict equifinality"
15412,2893,0.496928077676863,0.995759025763273,"sample-space reduction",55,2055,"strict equifinality"
18011,3090,0.461852694034535,0.993673938403328,"sample-space reduction",55,2055,"strict equifinality"
21049,3321,0.422582718364306,0.992363041618283,"sample-space reduction",55,2055,"strict equifinality"
24598,3534,0.383932408951216,0.995280746586835,"sample-space reduction",55,2055,"strict equifinality"
28746,3739,0.355611534248773,0.993432269730568,"sample-space reduction",55,2055,"strict equifinality"
33594,3934,0.325592470079239,0.995546938868531,"sample-space reduction",55,2055,"strict equifinality"
39259,4138,0.298231187017223,0.994463527201052,"sample-space reduction",55,2055,"strict equifinality"
45879,4319,0.273309628852533,0.993328037316757,"sample-space reduction",55,2055,"strict equifinality"
53616,4510,0.244306319970373,0.987842915276899,"sample-space reduction",55,2055,"strict equifinality"
62657,4665,0.20980494766854,0.978462552192459,"sample-space reduction",55,2055,"strict equifinality"
73223,4826,0.20980494766854,0.978462552192459,"sample-space reduction",55,2055,"strict equifinality"
85570,4937,0.20980494766854,0.978462552192459,"sample-space reduction",55,2055,"strict equifinality"
100000,5021,0.20980494766854,0.978462552192459,"sample-space reduction",55,2055,"strict equifinality"
500,295,0.740278335821696,0.999841572071978,"finite Zipf reference",56,2056,"strict equifinality"
584,330,0.740278335821696,0.999841572071978,"finite Zipf reference",56,2056,"strict equifinality"
683,370,0.740278335821696,0.999841572071978,"finite Zipf reference",56,2056,"strict equifinality"
798,413,0.740278335821696,0.999841572071978,"finite Zipf reference",56,2056,"strict equifinality"
933,467,0.740899079542927,0.999856130739248,"finite Zipf reference",56,2056,"strict equifinality"
1090,524,0.731647556101559,0.999465797338551,"finite Zipf reference",56,2056,"strict equifinality"
1274,589,0.716975350574786,0.99897376347465,"finite Zipf reference",56,2056,"strict equifinality"
1488,657,0.701580170012456,0.999489584804782,"finite Zipf reference",56,2056,"strict equifinality"
1739,728,0.701229143530393,0.999509881329066,"finite Zipf reference",56,2056,"strict equifinality"
2033,808,0.693969803856522,0.999515000317909,"finite Zipf reference",56,2056,"strict equifinality"
2375,904,0.689154463553446,0.999358636324096,"finite Zipf reference",56,2056,"strict equifinality"
2776,1019,0.679168354542529,0.998761614115299,"finite Zipf reference",56,2056,"strict equifinality"
3244,1122,0.669898546667544,0.998783196602679,"finite Zipf reference",56,2056,"strict equifinality"
3791,1242,0.652066381716629,0.99924355223906,"finite Zipf reference",56,2056,"strict equifinality"
4431,1366,0.626573022549185,0.999122238291007,"finite Zipf reference",56,2056,"strict equifinality"
5178,1522,0.617784620000943,0.998914386781285,"finite Zipf reference",56,2056,"strict equifinality"
6051,1673,0.599115295889351,0.998496715921826,"finite Zipf reference",56,2056,"strict equifinality"
7071,1815,0.576814558665273,0.997926681830792,"finite Zipf reference",56,2056,"strict equifinality"
8263,2000,0.552488748211645,0.999128589405716,"finite Zipf reference",56,2056,"strict equifinality"
9657,2171,0.538569551246771,0.999226291049653,"finite Zipf reference",56,2056,"strict equifinality"
11285,2350,0.526820989483451,0.998953965415931,"finite Zipf reference",56,2056,"strict equifinality"
13188,2553,0.50171556780831,0.998868827186932,"finite Zipf reference",56,2056,"strict equifinality"
15412,2764,0.482396761777607,0.997755177081418,"finite Zipf reference",56,2056,"strict equifinality"
18011,2982,0.45782940328457,0.996415413561885,"finite Zipf reference",56,2056,"strict equifinality"
21049,3181,0.430615125691591,0.996911231959048,"finite Zipf reference",56,2056,"strict equifinality"
24598,3398,0.398716878676439,0.99582434010264,"finite Zipf reference",56,2056,"strict equifinality"
28746,3607,0.369143444693811,0.995251946959822,"finite Zipf reference",56,2056,"strict equifinality"
33594,3829,0.342880064456727,0.993750422203807,"finite Zipf reference",56,2056,"strict equifinality"
39259,4007,0.310053369171645,0.991722852334877,"finite Zipf reference",56,2056,"strict equifinality"
45879,4203,0.275480399393188,0.987527998010838,"finite Zipf reference",56,2056,"strict equifinality"
53616,4389,0.239599370655037,0.984045161833529,"finite Zipf reference",56,2056,"strict equifinality"
62657,4537,0.203984232751404,0.969537678050095,"finite Zipf reference",56,2056,"strict equifinality"
73223,4665,0.203984232751404,0.969537678050095,"finite Zipf reference",56,2056,"strict equifinality"
85570,4779,0.203984232751404,0.969537678050095,"finite Zipf reference",56,2056,"strict equifinality"
100000,4849,0.203984232751404,0.969537678050095,"finite Zipf reference",56,2056,"strict equifinality"
500,201,0.777452114703103,0.993875070074835,"Zipf Markov control",56,2056,"strict equifinality"
584,239,0.777452114703103,0.993875070074835,"Zipf Markov control",56,2056,"strict equifinality"
683,272,0.777452114703103,0.993875070074835,"Zipf Markov control",56,2056,"strict equifinality"
798,303,0.777452114703103,0.993875070074835,"Zipf Markov control",56,2056,"strict equifinality"
933,335,0.757916094477162,0.997383356570457,"Zipf Markov control",56,2056,"strict equifinality"
1090,377,0.777560549741884,0.996695002552308,"Zipf Markov control",56,2056,"strict equifinality"
1274,429,0.799856881069963,0.998274402412532,"Zipf Markov control",56,2056,"strict equifinality"
1488,494,0.802838067372429,0.998595141269273,"Zipf Markov control",56,2056,"strict equifinality"
1739,560,0.783375648754624,0.997686079528442,"Zipf Markov control",56,2056,"strict equifinality"
2033,629,0.75299254293048,0.997905045488604,"Zipf Markov control",56,2056,"strict equifinality"
2375,700,0.711017870346575,0.998594127120194,"Zipf Markov control",56,2056,"strict equifinality"
2776,784,0.675901634999189,0.997933278585653,"Zipf Markov control",56,2056,"strict equifinality"
3244,875,0.660019149310121,0.998535977906509,"Zipf Markov control",56,2056,"strict equifinality"
3791,959,0.657510712338344,0.998694034484207,"Zipf Markov control",56,2056,"strict equifinality"
4431,1049,0.648516081615937,0.998950014998574,"Zipf Markov control",56,2056,"strict equifinality"
5178,1173,0.656889208362069,0.998661578479881,"Zipf Markov control",56,2056,"strict equifinality"
6051,1311,0.66965704828225,0.999351751198249,"Zipf Markov control",56,2056,"strict equifinality"
7071,1438,0.657263922436454,0.997967758393784,"Zipf Markov control",56,2056,"strict equifinality"
8263,1612,0.632377394024921,0.997783976639214,"Zipf Markov control",56,2056,"strict equifinality"
9657,1782,0.60542942061727,0.99741197928172,"Zipf Markov control",56,2056,"strict equifinality"
11285,1927,0.583334947348494,0.996925806220767,"Zipf Markov control",56,2056,"strict equifinality"
13188,2119,0.554430248703135,0.999168658605298,"Zipf Markov control",56,2056,"strict equifinality"
15412,2301,0.537249484312065,0.999378736414499,"Zipf Markov control",56,2056,"strict equifinality"
18011,2501,0.522074076890349,0.998161476905825,"Zipf Markov control",56,2056,"strict equifinality"
21049,2715,0.48927572710068,0.996678224394403,"Zipf Markov control",56,2056,"strict equifinality"
24598,2931,0.459343664863025,0.99470555086888,"Zipf Markov control",56,2056,"strict equifinality"
28746,3139,0.427968036817465,0.995037600687342,"Zipf Markov control",56,2056,"strict equifinality"
33594,3329,0.393679932728204,0.995459776242964,"Zipf Markov control",56,2056,"strict equifinality"
39259,3534,0.361825259960441,0.995442445974732,"Zipf Markov control",56,2056,"strict equifinality"
45879,3747,0.335267174926915,0.995010105442888,"Zipf Markov control",56,2056,"strict equifinality"
53616,3928,0.308196217445424,0.992164287562164,"Zipf Markov control",56,2056,"strict equifinality"
62657,4107,0.280199865201315,0.992820092816285,"Zipf Markov control",56,2056,"strict equifinality"
73223,4290,0.280199865201315,0.992820092816285,"Zipf Markov control",56,2056,"strict equifinality"
85570,4442,0.280199865201315,0.992820092816285,"Zipf Markov control",56,2056,"strict equifinality"
100000,4605,0.280199865201315,0.992820092816285,"Zipf Markov control",56,2056,"strict equifinality"
500,256,0.919801325143663,0.959812404983932,"latent mixture",56,2056,"strict equifinality"
584,327,0.919801325143663,0.959812404983932,"latent mixture",56,2056,"strict equifinality"
683,384,0.919801325143663,0.959812404983932,"latent mixture",56,2056,"strict equifinality"
798,429,0.919801325143663,0.959812404983932,"latent mixture",56,2056,"strict equifinality"
933,441,0.95073424514497,0.953046974687736,"latent mixture",56,2056,"strict equifinality"
1090,525,1.07748419540544,0.95673435437773,"latent mixture",56,2056,"strict equifinality"
1274,680,1.1786240267282,0.978780306523019,"latent mixture",56,2056,"strict equifinality"
1488,833,1.15125725945089,0.969247550843489,"latent mixture",56,2056,"strict equifinality"
1739,1023,1.00667947759782,0.952515789928562,"latent mixture",56,2056,"strict equifinality"
2033,1165,0.781421349702113,0.939010339538364,"latent mixture",56,2056,"strict equifinality"
2375,1206,0.626348603021615,0.949490471277424,"latent mixture",56,2056,"strict equifinality"
2776,1385,0.48548990965334,0.969089956744512,"latent mixture",56,2056,"strict equifinality"
3244,1429,0.444196577409746,0.976258517660983,"latent mixture",56,2056,"strict equifinality"
3791,1565,0.440233695564149,0.97559843943417,"latent mixture",56,2056,"strict equifinality"
4431,1609,0.390027645802594,0.988067761624851,"latent mixture",56,2056,"strict equifinality"
5178,1761,0.414469001305993,0.990831442091122,"latent mixture",56,2056,"strict equifinality"
6051,1874,0.405558899986752,0.991295022293525,"latent mixture",56,2056,"strict equifinality"
7071,1960,0.3794131485661,0.971755899504579,"latent mixture",56,2056,"strict equifinality"
8263,2136,0.324420845069542,0.965588268547075,"latent mixture",56,2056,"strict equifinality"
9657,2255,0.281258402257082,0.949069608607782,"latent mixture",56,2056,"strict equifinality"
11285,2268,0.252034960131579,0.9496674105364,"latent mixture",56,2056,"strict equifinality"
13188,2372,0.252708942436718,0.948656377066187,"latent mixture",56,2056,"strict equifinality"
15412,2435,0.283591586658556,0.9489765580985,"latent mixture",56,2056,"strict equifinality"
18011,2548,0.359865288359058,0.968647846536773,"latent mixture",56,2056,"strict equifinality"
21049,2777,0.394341748581313,0.981101870334133,"latent mixture",56,2056,"strict equifinality"
24598,2906,0.430305610094918,0.99417943734177,"latent mixture",56,2056,"strict equifinality"
28746,3200,0.428016483497457,0.993576517440543,"latent mixture",56,2056,"strict equifinality"
33594,3358,0.391260361365674,0.987799895526436,"latent mixture",56,2056,"strict equifinality"
39259,3613,0.341703252027122,0.956704546312492,"latent mixture",56,2056,"strict equifinality"
45879,3797,0.281053960024864,0.964630035576726,"latent mixture",56,2056,"strict equifinality"
53616,3942,0.251239144965652,0.965051971935622,"latent mixture",56,2056,"strict equifinality"
62657,3990,0.227730933958734,0.987236891086511,"latent mixture",56,2056,"strict equifinality"
73223,4170,0.227730933958734,0.987236891086511,"latent mixture",56,2056,"strict equifinality"
85570,4326,0.227730933958734,0.987236891086511,"latent mixture",56,2056,"strict equifinality"
100000,4527,0.227730933958734,0.987236891086511,"latent mixture",56,2056,"strict equifinality"
500,252,0.792680202397741,0.99830230530501,"sample-space reduction",56,2056,"strict equifinality"
584,278,0.792680202397741,0.99830230530501,"sample-space reduction",56,2056,"strict equifinality"
683,312,0.792680202397741,0.99830230530501,"sample-space reduction",56,2056,"strict equifinality"
798,359,0.792680202397741,0.99830230530501,"sample-space reduction",56,2056,"strict equifinality"
933,410,0.825487806354612,0.999157839771773,"sample-space reduction",56,2056,"strict equifinality"
1090,459,0.820680794921117,0.998924433361439,"sample-space reduction",56,2056,"strict equifinality"
1274,522,0.800058239080456,0.99885608676765,"sample-space reduction",56,2056,"strict equifinality"
1488,604,0.797815695628659,0.998885988494229,"sample-space reduction",56,2056,"strict equifinality"
1739,671,0.79195360244886,0.998668953382847,"sample-space reduction",56,2056,"strict equifinality"
2033,755,0.773203755664723,0.998834259818551,"sample-space reduction",56,2056,"strict equifinality"
2375,863,0.758808522901288,0.999451954539257,"sample-space reduction",56,2056,"strict equifinality"
2776,964,0.756265747126111,0.99930855165006,"sample-space reduction",56,2056,"strict equifinality"
3244,1082,0.73036401092274,0.998258331306038,"sample-space reduction",56,2056,"strict equifinality"
3791,1221,0.687799227310865,0.997012831075205,"sample-space reduction",56,2056,"strict equifinality"
4431,1357,0.663999462410982,0.996842779339304,"sample-space reduction",56,2056,"strict equifinality"
5178,1493,0.645072028699797,0.998219333789423,"sample-space reduction",56,2056,"strict equifinality"
6051,1626,0.627197486000838,0.999383437339603,"sample-space reduction",56,2056,"strict equifinality"
7071,1805,0.618896194867619,0.999280011002909,"sample-space reduction",56,2056,"strict equifinality"
8263,2006,0.61356901500281,0.998988170046158,"sample-space reduction",56,2056,"strict equifinality"
9657,2199,0.602858742155261,0.998288600225861,"sample-space reduction",56,2056,"strict equifinality"
11285,2404,0.575180053385816,0.998400627476364,"sample-space reduction",56,2056,"strict equifinality"
13188,2629,0.541523071499042,0.997695659575857,"sample-space reduction",56,2056,"strict equifinality"
15412,2863,0.507147051945321,0.994815655129893,"sample-space reduction",56,2056,"strict equifinality"
18011,3097,0.469999048113787,0.993158852134062,"sample-space reduction",56,2056,"strict equifinality"
21049,3311,0.429235515959663,0.99313448393779,"sample-space reduction",56,2056,"strict equifinality"
24598,3517,0.394362266302663,0.995517916863754,"sample-space reduction",56,2056,"strict equifinality"
28746,3737,0.363534908452997,0.996622862601165,"sample-space reduction",56,2056,"strict equifinality"
33594,3939,0.340187193738346,0.996461036643358,"sample-space reduction",56,2056,"strict equifinality"
39259,4157,0.309288955740629,0.990939903025822,"sample-space reduction",56,2056,"strict equifinality"
45879,4348,0.273543213114309,0.984707770913695,"sample-space reduction",56,2056,"strict equifinality"
53616,4550,0.237949046799046,0.977319986092624,"sample-space reduction",56,2056,"strict equifinality"
62657,4680,0.197867387110932,0.970722533859247,"sample-space reduction",56,2056,"strict equifinality"
73223,4812,0.197867387110932,0.970722533859247,"sample-space reduction",56,2056,"strict equifinality"
85570,4928,0.197867387110932,0.970722533859247,"sample-space reduction",56,2056,"strict equifinality"
100000,5005,0.197867387110932,0.970722533859247,"sample-space reduction",56,2056,"strict equifinality"
500,291,0.750615451945081,0.999004975452584,"finite Zipf reference",57,2057,"strict equifinality"
584,332,0.750615451945081,0.999004975452584,"finite Zipf reference",57,2057,"strict equifinality"
683,369,0.750615451945081,0.999004975452584,"finite Zipf reference",57,2057,"strict equifinality"
798,416,0.750615451945081,0.999004975452584,"finite Zipf reference",57,2057,"strict equifinality"
933,474,0.735523636509222,0.999088723289473,"finite Zipf reference",57,2057,"strict equifinality"
1090,521,0.735313023308039,0.999083257077283,"finite Zipf reference",57,2057,"strict equifinality"
1274,591,0.713479235594859,0.998719647195958,"finite Zipf reference",57,2057,"strict equifinality"
1488,656,0.700192436292489,0.999148598118477,"finite Zipf reference",57,2057,"strict equifinality"
1739,737,0.690857262108792,0.998559777304449,"finite Zipf reference",57,2057,"strict equifinality"
2033,810,0.676991736242182,0.999427647475629,"finite Zipf reference",57,2057,"strict equifinality"
2375,908,0.676170065427515,0.999440002291092,"finite Zipf reference",57,2057,"strict equifinality"
2776,996,0.678167145432881,0.999359496102631,"finite Zipf reference",57,2057,"strict equifinality"
3244,1117,0.67899913168784,0.999408979510287,"finite Zipf reference",57,2057,"strict equifinality"
3791,1241,0.67911070696307,0.999406741573319,"finite Zipf reference",57,2057,"strict equifinality"
4431,1388,0.679330135345522,0.999417452270099,"finite Zipf reference",57,2057,"strict equifinality"
5178,1523,0.661048181901049,0.999240015355407,"finite Zipf reference",57,2057,"strict equifinality"
6051,1709,0.640961383449869,0.998466641286756,"finite Zipf reference",57,2057,"strict equifinality"
7071,1882,0.617473082264582,0.998244495221134,"finite Zipf reference",57,2057,"strict equifinality"
8263,2065,0.596709185396664,0.997555252436276,"finite Zipf reference",57,2057,"strict equifinality"
9657,2254,0.563852600038718,0.998902351124436,"finite Zipf reference",57,2057,"strict equifinality"
11285,2463,0.540859749900363,0.998588127438714,"finite Zipf reference",57,2057,"strict equifinality"
13188,2677,0.507973319152449,0.99603685995324,"finite Zipf reference",57,2057,"strict equifinality"
15412,2893,0.473032993787642,0.993889176791256,"finite Zipf reference",57,2057,"strict equifinality"
18011,3117,0.434736333357098,0.993459810151526,"finite Zipf reference",57,2057,"strict equifinality"
21049,3301,0.398225541303939,0.993874456106286,"finite Zipf reference",57,2057,"strict equifinality"
24598,3507,0.366310845304135,0.99550638821038,"finite Zipf reference",57,2057,"strict equifinality"
28746,3705,0.339099611511611,0.997128561216671,"finite Zipf reference",57,2057,"strict equifinality"
33594,3895,0.317786342521734,0.995434777738398,"finite Zipf reference",57,2057,"strict equifinality"
39259,4088,0.285268184442431,0.990146226085376,"finite Zipf reference",57,2057,"strict equifinality"
45879,4274,0.254406629003258,0.985598782052427,"finite Zipf reference",57,2057,"strict equifinality"
53616,4445,0.22061202414279,0.97820621012171,"finite Zipf reference",57,2057,"strict equifinality"
62657,4560,0.184335423690322,0.97147956905295,"finite Zipf reference",57,2057,"strict equifinality"
73223,4696,0.184335423690322,0.97147956905295,"finite Zipf reference",57,2057,"strict equifinality"
85570,4790,0.184335423690322,0.97147956905295,"finite Zipf reference",57,2057,"strict equifinality"
100000,4864,0.184335423690322,0.97147956905295,"finite Zipf reference",57,2057,"strict equifinality"
500,192,0.848534784826479,0.997604518974667,"Zipf Markov control",57,2057,"strict equifinality"
584,219,0.848534784826479,0.997604518974667,"Zipf Markov control",57,2057,"strict equifinality"
683,258,0.848534784826479,0.997604518974667,"Zipf Markov control",57,2057,"strict equifinality"
798,288,0.848534784826479,0.997604518974667,"Zipf Markov control",57,2057,"strict equifinality"
933,330,0.848443191579465,0.997606379185614,"Zipf Markov control",57,2057,"strict equifinality"
1090,367,0.829652260775529,0.997848182287375,"Zipf Markov control",57,2057,"strict equifinality"
1274,431,0.818853130239174,0.996659835520106,"Zipf Markov control",57,2057,"strict equifinality"
1488,493,0.785703207925013,0.994677991382544,"Zipf Markov control",57,2057,"strict equifinality"
1739,551,0.758718598724999,0.993751101345379,"Zipf Markov control",57,2057,"strict equifinality"
2033,610,0.719512622220943,0.99884037171924,"Zipf Markov control",57,2057,"strict equifinality"
2375,679,0.702578208526745,0.999593335290115,"Zipf Markov control",57,2057,"strict equifinality"
2776,761,0.699334153858827,0.99949369741246,"Zipf Markov control",57,2057,"strict equifinality"
3244,857,0.684711340346948,0.99822220566778,"Zipf Markov control",57,2057,"strict equifinality"
3791,948,0.666264422395928,0.99798095253019,"Zipf Markov control",57,2057,"strict equifinality"
4431,1051,0.646220539255309,0.998836234148469,"Zipf Markov control",57,2057,"strict equifinality"
5178,1147,0.635045637838987,0.99969457869938,"Zipf Markov control",57,2057,"strict equifinality"
6051,1272,0.642537304412751,0.999419639819887,"Zipf Markov control",57,2057,"strict equifinality"
7071,1405,0.654160326285181,0.999257248437668,"Zipf Markov control",57,2057,"strict equifinality"
8263,1558,0.66251634911783,0.999813780942403,"Zipf Markov control",57,2057,"strict equifinality"
9657,1735,0.644155526757233,0.998297477910507,"Zipf Markov control",57,2057,"strict equifinality"
11285,1930,0.621466817566686,0.996826775363575,"Zipf Markov control",57,2057,"strict equifinality"
13188,2122,0.589984055003455,0.99615118777447,"Zipf Markov control",57,2057,"strict equifinality"
15412,2296,0.559630071809906,0.997789026126426,"Zipf Markov control",57,2057,"strict equifinality"
18011,2505,0.528555711700834,0.998753415272522,"Zipf Markov control",57,2057,"strict equifinality"
21049,2715,0.502779715345573,0.997886834453599,"Zipf Markov control",57,2057,"strict equifinality"
24598,2951,0.47898109519125,0.995945212611203,"Zipf Markov control",57,2057,"strict equifinality"
28746,3160,0.445325267282494,0.995134596045473,"Zipf Markov control",57,2057,"strict equifinality"
33594,3374,0.409333231242732,0.993698380383402,"Zipf Markov control",57,2057,"strict equifinality"
39259,3592,0.37098028040333,0.993755949175029,"Zipf Markov control",57,2057,"strict equifinality"
45879,3799,0.335335246534954,0.989747232389413,"Zipf Markov control",57,2057,"strict equifinality"
53616,3987,0.301120379261567,0.989213771771914,"Zipf Markov control",57,2057,"strict equifinality"
62657,4167,0.266271054346232,0.989163815242271,"Zipf Markov control",57,2057,"strict equifinality"
73223,4318,0.266271054346232,0.989163815242271,"Zipf Markov control",57,2057,"strict equifinality"
85570,4484,0.266271054346232,0.989163815242271,"Zipf Markov control",57,2057,"strict equifinality"
