"n","vocabulary","beta_local","beta_local_r2","generator","replicate","seed","benchmark"
2776,133,1.01172273451975,0.991609317054353,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
3244,156,0.933226108725516,0.997684318793984,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
3791,178,0.921353992521394,0.998221725088969,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
4431,201,0.919651725787491,0.998337504885346,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
5178,233,0.925786562097335,0.998247577413301,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
6051,273,0.967107772142188,0.998401238514722,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
7071,319,0.994761770395317,0.999580237148628,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
8263,367,0.990355658873771,0.999459210494809,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
9657,438,0.975948590889281,0.999243874987982,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
11285,508,0.969816626695185,0.999250845692165,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
13188,585,0.975838244980515,0.999146019309012,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
15412,676,0.965107095015617,0.999504606462931,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
18011,790,0.978172311729815,0.99957876235527,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
21049,931,0.990738571685101,0.999840373786854,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
24598,1077,0.990923512776402,0.999844080914962,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
28746,1261,0.986650847827983,0.999879558282785,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
33594,1471,0.980361932968117,0.999936152904339,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
39259,1706,0.987180484245349,0.999940326004399,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
45879,1997,0.999115780230358,0.999621320178578,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
53616,2321,1.01306189211498,0.999596839964021,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
62657,2722,1.03014097337286,0.999729795568359,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
73223,3229,1.03014097337286,0.999729795568359,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
85570,3784,1.03014097337286,0.999729795568359,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
100000,4465,1.03014097337286,0.999729795568359,"Simon reinforcement",52,2052,"Zipf-compatible / mimicking"
500,209,0.687061507824096,0.996238568438979,"random segmentation",53,2053,"Zipf-compatible / mimicking"
584,228,0.687061507824096,0.996238568438979,"random segmentation",53,2053,"Zipf-compatible / mimicking"
683,255,0.687061507824096,0.996238568438979,"random segmentation",53,2053,"Zipf-compatible / mimicking"
798,276,0.687061507824096,0.996238568438979,"random segmentation",53,2053,"Zipf-compatible / mimicking"
933,314,0.725392048079862,0.997057734357227,"random segmentation",53,2053,"Zipf-compatible / mimicking"
1090,353,0.736391783697359,0.997816460210355,"random segmentation",53,2053,"Zipf-compatible / mimicking"
1274,396,0.757703315967813,0.999368117559135,"random segmentation",53,2053,"Zipf-compatible / mimicking"
1488,450,0.770694955143413,0.998279240276964,"random segmentation",53,2053,"Zipf-compatible / mimicking"
1739,497,0.776027561038095,0.998408510041607,"random segmentation",53,2053,"Zipf-compatible / mimicking"
2033,564,0.792540305301783,0.99832056220345,"random segmentation",53,2053,"Zipf-compatible / mimicking"
2375,653,0.804969919439297,0.998379565376623,"random segmentation",53,2053,"Zipf-compatible / mimicking"
2776,725,0.825715881323926,0.999303002950967,"random segmentation",53,2053,"Zipf-compatible / mimicking"
3244,833,0.822727098785402,0.999300544788685,"random segmentation",53,2053,"Zipf-compatible / mimicking"
3791,946,0.809388728422445,0.999263257764442,"random segmentation",53,2053,"Zipf-compatible / mimicking"
4431,1079,0.808327465896562,0.999199593064216,"random segmentation",53,2053,"Zipf-compatible / mimicking"
5178,1222,0.797026932865689,0.999657464963278,"random segmentation",53,2053,"Zipf-compatible / mimicking"
6051,1373,0.792451275378717,0.999732265347598,"random segmentation",53,2053,"Zipf-compatible / mimicking"
7071,1546,0.788752460059762,0.999792834853695,"random segmentation",53,2053,"Zipf-compatible / mimicking"
8263,1766,0.78515681491533,0.999712722554962,"random segmentation",53,2053,"Zipf-compatible / mimicking"
9657,1994,0.786688747622803,0.99973880909725,"random segmentation",53,2053,"Zipf-compatible / mimicking"
11285,2254,0.785698777445286,0.999745728004745,"random segmentation",53,2053,"Zipf-compatible / mimicking"
13188,2527,0.778563566213095,0.99990899238749,"random segmentation",53,2053,"Zipf-compatible / mimicking"
15412,2864,0.772052830027751,0.999759170605916,"random segmentation",53,2053,"Zipf-compatible / mimicking"
18011,3245,0.768874329631622,0.999746864943428,"random segmentation",53,2053,"Zipf-compatible / mimicking"
21049,3657,0.762830591180281,0.999620238296201,"random segmentation",53,2053,"Zipf-compatible / mimicking"
24598,4084,0.753239241299183,0.999811467935167,"random segmentation",53,2053,"Zipf-compatible / mimicking"
28746,4616,0.747356321496353,0.999924765417193,"random segmentation",53,2053,"Zipf-compatible / mimicking"
33594,5164,0.753256540229275,0.999800953296315,"random segmentation",53,2053,"Zipf-compatible / mimicking"
39259,5815,0.765985056677043,0.999708091485664,"random segmentation",53,2053,"Zipf-compatible / mimicking"
45879,6532,0.769558869485184,0.999715020759878,"random segmentation",53,2053,"Zipf-compatible / mimicking"
53616,7405,0.779159418070834,0.999880820580002,"random segmentation",53,2053,"Zipf-compatible / mimicking"
62657,8396,0.784257891855137,0.999913338292565,"random segmentation",53,2053,"Zipf-compatible / mimicking"
73223,9433,0.784257891855137,0.999913338292565,"random segmentation",53,2053,"Zipf-compatible / mimicking"
85570,10684,0.784257891855137,0.999913338292565,"random segmentation",53,2053,"Zipf-compatible / mimicking"
100000,12090,0.784257891855137,0.999913338292565,"random segmentation",53,2053,"Zipf-compatible / mimicking"
500,29,0.765634021501228,0.95773010362284,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
584,32,0.765634021501228,0.95773010362284,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
683,33,0.765634021501228,0.95773010362284,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
798,37,0.765634021501228,0.95773010362284,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
933,42,0.910957861417136,0.967051674974316,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
1090,52,1.05630648076849,0.992147322067692,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
1274,59,1.06732929716449,0.993892489770119,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
1488,73,1.0924079796351,0.994209737269855,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
1739,87,1.06442996878774,0.994844846680146,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
2033,96,1.03307376507536,0.991787925110362,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
2375,120,0.966036906447144,0.993200403979952,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
2776,139,0.936715769615888,0.99272753278556,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
3244,155,0.906310726130175,0.990013911550061,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
3791,179,0.875926280033155,0.996114293255204,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
4431,206,0.884924163008174,0.996229749325777,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
5178,230,0.923888670479798,0.997161298754457,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
6051,279,0.94644972623135,0.996965672069971,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
7071,313,0.961753792136903,0.99759051489639,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
8263,370,0.97955198399992,0.998299374375409,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
9657,433,0.97481030487381,0.998568761156164,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
11285,498,1.0086023235527,0.999479190205474,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
13188,583,0.99996108387072,0.999451549322066,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
15412,689,0.995612279397553,0.999337840220567,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
18011,812,1.00327888581808,0.999436284684354,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
21049,935,0.99799289173656,0.999511790459717,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
24598,1084,1.00691342177922,0.999101599127457,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
28746,1280,1.01784145664811,0.999092174024003,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
33594,1496,1.02163031380752,0.999308764331307,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
39259,1786,1.01351490133085,0.999076297021366,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
45879,2082,0.993396685241958,0.999130284231315,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
53616,2393,0.977992459460553,0.999296474094283,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
62657,2794,0.962276814172676,0.999891511318707,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
73223,3247,0.962276814172676,0.999891511318707,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
85570,3776,0.962276814172676,0.999891511318707,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
100000,4397,0.962276814172676,0.999891511318707,"Simon reinforcement",53,2053,"Zipf-compatible / mimicking"
500,205,0.738849819783883,0.998775046331659,"random segmentation",54,2054,"Zipf-compatible / mimicking"
584,231,0.738849819783883,0.998775046331659,"random segmentation",54,2054,"Zipf-compatible / mimicking"
683,255,0.738849819783883,0.998775046331659,"random segmentation",54,2054,"Zipf-compatible / mimicking"
798,285,0.738849819783883,0.998775046331659,"random segmentation",54,2054,"Zipf-compatible / mimicking"
933,322,0.745093132815962,0.998904173876131,"random segmentation",54,2054,"Zipf-compatible / mimicking"
1090,362,0.76287122331257,0.999692968010371,"random segmentation",54,2054,"Zipf-compatible / mimicking"
1274,412,0.768548101981267,0.999753219617047,"random segmentation",54,2054,"Zipf-compatible / mimicking"
1488,458,0.777927726807491,0.999433307679128,"random segmentation",54,2054,"Zipf-compatible / mimicking"
1739,519,0.791310826255224,0.999222721919099,"random segmentation",54,2054,"Zipf-compatible / mimicking"
2033,586,0.802732426313277,0.999147993205511,"random segmentation",54,2054,"Zipf-compatible / mimicking"
2375,670,0.827476562789576,0.999737037939586,"random segmentation",54,2054,"Zipf-compatible / mimicking"
2776,762,0.82973809405532,0.999798363719262,"random segmentation",54,2054,"Zipf-compatible / mimicking"
3244,866,0.825989951901047,0.99967994385902,"random segmentation",54,2054,"Zipf-compatible / mimicking"
3791,994,0.809355265653225,0.999450896870674,"random segmentation",54,2054,"Zipf-compatible / mimicking"
4431,1120,0.80202490781916,0.99953474159523,"random segmentation",54,2054,"Zipf-compatible / mimicking"
5178,1266,0.787050712953722,0.999522480103271,"random segmentation",54,2054,"Zipf-compatible / mimicking"
6051,1423,0.774149913698582,0.999849822310388,"random segmentation",54,2054,"Zipf-compatible / mimicking"
7071,1621,0.768533882075901,0.99975111586648,"random segmentation",54,2054,"Zipf-compatible / mimicking"
8263,1813,0.755300211563037,0.999491828200511,"random segmentation",54,2054,"Zipf-compatible / mimicking"
9657,2047,0.751161332023873,0.999565531287664,"random segmentation",54,2054,"Zipf-compatible / mimicking"
11285,2293,0.740875227736029,0.999822806048214,"random segmentation",54,2054,"Zipf-compatible / mimicking"
13188,2556,0.739970568997422,0.999814502832228,"random segmentation",54,2054,"Zipf-compatible / mimicking"
15412,2896,0.735794085155409,0.999847611999143,"random segmentation",54,2054,"Zipf-compatible / mimicking"
18011,3236,0.738028447455957,0.999857068694778,"random segmentation",54,2054,"Zipf-compatible / mimicking"
21049,3626,0.741600189306116,0.999854358848857,"random segmentation",54,2054,"Zipf-compatible / mimicking"
24598,4065,0.742606358636501,0.999821731282175,"random segmentation",54,2054,"Zipf-compatible / mimicking"
28746,4568,0.750343376099823,0.999910271310641,"random segmentation",54,2054,"Zipf-compatible / mimicking"
33594,5141,0.762019509814518,0.999800189235401,"random segmentation",54,2054,"Zipf-compatible / mimicking"
39259,5800,0.770645768600291,0.999855784133093,"random segmentation",54,2054,"Zipf-compatible / mimicking"
45879,6516,0.772967896533248,0.999897646427974,"random segmentation",54,2054,"Zipf-compatible / mimicking"
53616,7406,0.774872861504769,0.999910701058755,"random segmentation",54,2054,"Zipf-compatible / mimicking"
62657,8349,0.778068797672365,0.999892888942822,"random segmentation",54,2054,"Zipf-compatible / mimicking"
73223,9380,0.778068797672365,0.999892888942822,"random segmentation",54,2054,"Zipf-compatible / mimicking"
85570,10603,0.778068797672365,0.999892888942822,"random segmentation",54,2054,"Zipf-compatible / mimicking"
100000,12015,0.778068797672365,0.999892888942822,"random segmentation",54,2054,"Zipf-compatible / mimicking"
500,35,0.82216178539431,0.985442819914333,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
584,38,0.82216178539431,0.985442819914333,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
683,43,0.82216178539431,0.985442819914333,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
798,51,0.82216178539431,0.985442819914333,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
933,60,0.82935374868515,0.986371886658842,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
1090,67,0.785116886335831,0.985225291197468,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
1274,71,0.728501527207617,0.992044662415361,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
1488,83,0.727717720733162,0.992163034133944,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
1739,92,0.762945247203793,0.993875767678317,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
2033,103,0.801979555856536,0.998232799261307,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
2375,119,0.787273440144076,0.998708303140589,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
2776,134,0.832466182464787,0.997577063396274,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
3244,152,0.86483271337987,0.997157166238518,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
3791,171,0.890018476115013,0.996502122740923,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
4431,203,0.928412373797324,0.998029521085027,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
5178,234,0.963905120021158,0.998939252470698,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
6051,272,1.0025724332426,0.999064862406795,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
7071,316,1.01880696024096,0.99854397405684,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
8263,372,1.02112212107622,0.998701441633055,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
9657,444,1.01802045688993,0.998596572100915,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
11285,525,1.01015951155579,0.998503452317681,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
13188,595,0.990275626790893,0.998800034473281,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
15412,699,0.972290073756789,0.999422052146617,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
18011,818,0.974142398105848,0.999398198207558,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
21049,950,0.996324145650977,0.999876636902875,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
24598,1106,1.0010509761568,0.999779164612226,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
28746,1293,1.01005563183189,0.999763401937719,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
33594,1521,1.01033294145051,0.999772143306215,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
39259,1789,1.00236466661463,0.99958602231581,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
45879,2096,0.992610023946224,0.99960370691813,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
53616,2420,0.983250481647377,0.99979297792825,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
62657,2812,0.97888279850011,0.999873518666829,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
73223,3288,0.97888279850011,0.999873518666829,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
85570,3841,0.97888279850011,0.999873518666829,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
100000,4479,0.97888279850011,0.999873518666829,"Simon reinforcement",54,2054,"Zipf-compatible / mimicking"
500,206,0.745984785764986,0.997887255918433,"random segmentation",55,2055,"Zipf-compatible / mimicking"
584,230,0.745984785764986,0.997887255918433,"random segmentation",55,2055,"Zipf-compatible / mimicking"
683,254,0.745984785764986,0.997887255918433,"random segmentation",55,2055,"Zipf-compatible / mimicking"
798,286,0.745984785764986,0.997887255918433,"random segmentation",55,2055,"Zipf-compatible / mimicking"
933,331,0.757180025961635,0.998297824297604,"random segmentation",55,2055,"Zipf-compatible / mimicking"
1090,363,0.761308014077581,0.998528901185073,"random segmentation",55,2055,"Zipf-compatible / mimicking"
1274,412,0.764965544381985,0.998328563127426,"random segmentation",55,2055,"Zipf-compatible / mimicking"
1488,463,0.758064469772061,0.998554971970611,"random segmentation",55,2055,"Zipf-compatible / mimicking"
1739,518,0.779036428136892,0.999564063222632,"random segmentation",55,2055,"Zipf-compatible / mimicking"
2033,595,0.782507134372538,0.999514394343306,"random segmentation",55,2055,"Zipf-compatible / mimicking"
2375,664,0.785210087251338,0.999589261861923,"random segmentation",55,2055,"Zipf-compatible / mimicking"
2776,754,0.775871117675092,0.999180747535702,"random segmentation",55,2055,"Zipf-compatible / mimicking"
3244,855,0.748269201773666,0.998836290705802,"random segmentation",55,2055,"Zipf-compatible / mimicking"
3791,960,0.743153040098103,0.998833237882992,"random segmentation",55,2055,"Zipf-compatible / mimicking"
4431,1070,0.731044379382113,0.999405512614237,"random segmentation",55,2055,"Zipf-compatible / mimicking"
5178,1186,0.736656581774171,0.99902192413727,"random segmentation",55,2055,"Zipf-compatible / mimicking"
6051,1343,0.750543969159314,0.998945777174365,"random segmentation",55,2055,"Zipf-compatible / mimicking"
7071,1506,0.773314906164542,0.999263631940657,"random segmentation",55,2055,"Zipf-compatible / mimicking"
8263,1714,0.785784254792317,0.999838032196244,"random segmentation",55,2055,"Zipf-compatible / mimicking"
9657,1929,0.785756093440065,0.999837902861434,"random segmentation",55,2055,"Zipf-compatible / mimicking"
11285,2196,0.784895043447194,0.999818910420978,"random segmentation",55,2055,"Zipf-compatible / mimicking"
13188,2467,0.778008843727614,0.999897349706286,"random segmentation",55,2055,"Zipf-compatible / mimicking"
15412,2790,0.784710373968805,0.999754025213041,"random segmentation",55,2055,"Zipf-compatible / mimicking"
18011,3140,0.784108023536767,0.999761267582104,"random segmentation",55,2055,"Zipf-compatible / mimicking"
21049,3546,0.79364474159642,0.999817401026491,"random segmentation",55,2055,"Zipf-compatible / mimicking"
24598,4049,0.793107600603016,0.99980672707276,"random segmentation",55,2055,"Zipf-compatible / mimicking"
28746,4558,0.795288420499271,0.999835729640441,"random segmentation",55,2055,"Zipf-compatible / mimicking"
33594,5183,0.790843368475504,0.999817320916647,"random segmentation",55,2055,"Zipf-compatible / mimicking"
39259,5823,0.782154177386194,0.9999175063129,"random segmentation",55,2055,"Zipf-compatible / mimicking"
45879,6606,0.781609225486681,0.999915176844964,"random segmentation",55,2055,"Zipf-compatible / mimicking"
53616,7449,0.779745535895198,0.999946196761297,"random segmentation",55,2055,"Zipf-compatible / mimicking"
62657,8396,0.783173606659256,0.999963487540094,"random segmentation",55,2055,"Zipf-compatible / mimicking"
73223,9488,0.783173606659256,0.999963487540094,"random segmentation",55,2055,"Zipf-compatible / mimicking"
85570,10741,0.783173606659256,0.999963487540094,"random segmentation",55,2055,"Zipf-compatible / mimicking"
100000,12136,0.783173606659256,0.999963487540094,"random segmentation",55,2055,"Zipf-compatible / mimicking"
500,19,1.18552207612804,0.954221835089126,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
584,21,1.18552207612804,0.954221835089126,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
683,21,1.18552207612804,0.954221835089126,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
798,31,1.18552207612804,0.954221835089126,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
933,39,1.27039405423594,0.971084638051528,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
1090,44,1.34810791296177,0.978257748003298,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
1274,53,1.24453855302974,0.993178467093076,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
1488,64,1.27415184997228,0.99333102966814,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
1739,83,1.28657170577491,0.995071548604013,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
2033,101,1.17796941420896,0.980463520426733,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
2375,123,1.06598172181421,0.97612095464137,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
2776,140,0.94638611033047,0.988842064405463,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
3244,153,0.89054934122586,0.994444594779883,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
3791,180,0.880905948104742,0.995534628564484,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
4431,208,0.916731021389902,0.997049363018092,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
5178,239,0.968822346256568,0.99932030080015,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
6051,280,0.964651696052197,0.999328679889397,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
7071,323,0.970276421661961,0.999466929399591,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
8263,384,0.98979927843247,0.999291805142506,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
9657,440,0.995970083685591,0.999234166280156,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
11285,511,0.99678136569188,0.999253873869597,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
13188,609,0.997101186539795,0.999247888202881,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
15412,710,1.01481785352043,0.999620220392355,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
18011,820,1.01030731908557,0.999569028025832,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
21049,969,0.98636357520796,0.999475909263999,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
24598,1138,0.980156098205016,0.999395165336496,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
28746,1320,0.970591969212045,0.999287774951065,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
33594,1516,0.960641055145278,0.999703697358951,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
39259,1769,0.970255949394252,0.999347712461309,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
45879,2047,0.990571033380684,0.999339568538097,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
53616,2403,1.00771920406243,0.999779612139668,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
62657,2832,1.00717064892774,0.999766985130039,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
73223,3319,1.00717064892774,0.999766985130039,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
85570,3873,1.00717064892774,0.999766985130039,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
100000,4493,1.00717064892774,0.999766985130039,"Simon reinforcement",55,2055,"Zipf-compatible / mimicking"
500,204,0.738688830903411,0.9991390628682,"random segmentation",56,2056,"Zipf-compatible / mimicking"
584,231,0.738688830903411,0.9991390628682,"random segmentation",56,2056,"Zipf-compatible / mimicking"
683,261,0.738688830903411,0.9991390628682,"random segmentation",56,2056,"Zipf-compatible / mimicking"
798,291,0.738688830903411,0.9991390628682,"random segmentation",56,2056,"Zipf-compatible / mimicking"
933,324,0.743298996665522,0.998809025688718,"random segmentation",56,2056,"Zipf-compatible / mimicking"
1090,369,0.762581889522717,0.997872023647347,"random segmentation",56,2056,"Zipf-compatible / mimicking"
1274,407,0.780076238726509,0.998523826697205,"random segmentation",56,2056,"Zipf-compatible / mimicking"
1488,468,0.787341549233325,0.998899970462849,"random segmentation",56,2056,"Zipf-compatible / mimicking"
1739,534,0.789451045385584,0.99890156667505,"random segmentation",56,2056,"Zipf-compatible / mimicking"
2033,599,0.804428624548288,0.999233885423328,"random segmentation",56,2056,"Zipf-compatible / mimicking"
2375,673,0.786694143105306,0.999519119171153,"random segmentation",56,2056,"Zipf-compatible / mimicking"
2776,766,0.787409559690636,0.99950597718815,"random segmentation",56,2056,"Zipf-compatible / mimicking"
3244,874,0.804824521804825,0.999445502315436,"random segmentation",56,2056,"Zipf-compatible / mimicking"
3791,975,0.808674922929776,0.999526125119268,"random segmentation",56,2056,"Zipf-compatible / mimicking"
4431,1112,0.798252034840617,0.999346298268262,"random segmentation",56,2056,"Zipf-compatible / mimicking"
5178,1275,0.78205038221612,0.998792399529662,"random segmentation",56,2056,"Zipf-compatible / mimicking"
6051,1434,0.769526948587781,0.998212344477648,"random segmentation",56,2056,"Zipf-compatible / mimicking"
7071,1608,0.751723659239823,0.999113440949316,"random segmentation",56,2056,"Zipf-compatible / mimicking"
8263,1794,0.743857238306128,0.999651024422906,"random segmentation",56,2056,"Zipf-compatible / mimicking"
9657,2009,0.747925846064977,0.999647049061954,"random segmentation",56,2056,"Zipf-compatible / mimicking"
11285,2274,0.749701256192755,0.999699661790826,"random segmentation",56,2056,"Zipf-compatible / mimicking"
13188,2568,0.74939641602003,0.999688921444189,"random segmentation",56,2056,"Zipf-compatible / mimicking"
15412,2878,0.746092977300698,0.999692071129251,"random segmentation",56,2056,"Zipf-compatible / mimicking"
18011,3217,0.743550035235751,0.999798791433199,"random segmentation",56,2056,"Zipf-compatible / mimicking"
21049,3604,0.751839898689877,0.999494808921981,"random segmentation",56,2056,"Zipf-compatible / mimicking"
24598,4058,0.766536481318272,0.999502470773418,"random segmentation",56,2056,"Zipf-compatible / mimicking"
28746,4586,0.775693804105481,0.999809684958696,"random segmentation",56,2056,"Zipf-compatible / mimicking"
33594,5200,0.781296810644777,0.999926591354792,"random segmentation",56,2056,"Zipf-compatible / mimicking"
39259,5880,0.779191288291133,0.999900211932196,"random segmentation",56,2056,"Zipf-compatible / mimicking"
45879,6604,0.778235750933142,0.999913612063775,"random segmentation",56,2056,"Zipf-compatible / mimicking"
53616,7470,0.77766077687625,0.999922928162876,"random segmentation",56,2056,"Zipf-compatible / mimicking"
62657,8407,0.782114355854865,0.9998952388125,"random segmentation",56,2056,"Zipf-compatible / mimicking"
73223,9534,0.782114355854865,0.9998952388125,"random segmentation",56,2056,"Zipf-compatible / mimicking"
85570,10773,0.782114355854865,0.9998952388125,"random segmentation",56,2056,"Zipf-compatible / mimicking"
100000,12201,0.782114355854865,0.9998952388125,"random segmentation",56,2056,"Zipf-compatible / mimicking"
500,26,0.899230941458812,0.992955240628925,"Simon reinforcement",56,2056,"Zipf-compatible / mimicking"
584,31,0.899230941458812,0.992955240628925,"Simon reinforcement",56,2056,"Zipf-compatible / mimicking"
683,34,0.899230941458812,0.992955240628925,"Simon reinforcement",56,2056,"Zipf-compatible / mimicking"
798,39,0.899230941458812,0.992955240628925,"Simon reinforcement",56,2056,"Zipf-compatible / mimicking"
933,44,0.851325197253294,0.987593150929152,"Simon reinforcement",56,2056,"Zipf-compatible / mimicking"
