"top_k","transition_nmi","surrogate_nmi","transition_nmi_excess","transition_nmi_z","generator","replicate","seed","benchmark"
25,0.00173348918003007,0.00181430635129928,-8.08171712692108e-05,-0.723856163976296,"finite Zipf reference",47,2047,"strict equifinality"
50,0.00590074056776204,0.00598231568832598,-8.15751205639377e-05,-0.53795591465691,"finite Zipf reference",47,2047,"strict equifinality"
100,0.0175075628352842,0.0176227040853019,-0.000115141250017735,-0.458634423666131,"finite Zipf reference",47,2047,"strict equifinality"
25,0.178450545602214,0.00191816499178728,0.176532380610427,1548.13744998415,"Zipf Markov control",47,2047,"strict equifinality"
50,0.195065181234309,0.0061561918526991,0.18890898938161,1153.26445800506,"Zipf Markov control",47,2047,"strict equifinality"
100,0.215278269700037,0.0177517814930121,0.197526488207025,944.660421225781,"Zipf Markov control",47,2047,"strict equifinality"
25,0.21903837802358,0.218316207605168,0.000722170418412327,1.15003449509128,"latent mixture",47,2047,"strict equifinality"
50,0.206862250858323,0.206852313739738,9.9371185851016e-06,0.0150837985535718,"latent mixture",47,2047,"strict equifinality"
100,0.202418440925115,0.202896362536601,-0.000477921611486076,-0.787120633502817,"latent mixture",47,2047,"strict equifinality"
25,0.39282525868322,0.013225391443377,0.379599867239843,3206.14421260129,"sample-space reduction",47,2047,"strict equifinality"
50,0.367165586810637,0.0156954772583662,0.351470109552271,1922.2461046627,"sample-space reduction",47,2047,"strict equifinality"
100,0.347214661718183,0.0265455477834931,0.32066911393469,1335.41884115638,"sample-space reduction",47,2047,"strict equifinality"
25,0.00165143520656226,0.00179380079805067,-0.000142365591488404,-1.07651209934379,"finite Zipf reference",48,2048,"strict equifinality"
50,0.00599506264249404,0.0059730877274604,2.19749150336462e-05,0.123394095730239,"finite Zipf reference",48,2048,"strict equifinality"
100,0.0177095515496589,0.0174692834190636,0.000240268130595352,1.21807019083577,"finite Zipf reference",48,2048,"strict equifinality"
25,0.175758591193178,0.0019058200347135,0.173852771158464,1541.88122434984,"Zipf Markov control",48,2048,"strict equifinality"
50,0.190366236546571,0.00616132589341777,0.184204910653153,1623.57369939073,"Zipf Markov control",48,2048,"strict equifinality"
100,0.212609504318129,0.0178902546277592,0.19471924969037,1036.14873697717,"Zipf Markov control",48,2048,"strict equifinality"
25,0.199230400004928,0.198106978649673,0.00112342135525426,1.70880564558991,"latent mixture",48,2048,"strict equifinality"
50,0.189566417773199,0.189230589432553,0.000335828340645689,0.658035554463936,"latent mixture",48,2048,"strict equifinality"
100,0.190466148588904,0.1906002441981,-0.000134095609196,-0.299600434913657,"latent mixture",48,2048,"strict equifinality"
25,0.390282406317956,0.0134478221008918,0.376834584217065,2813.69098963249,"sample-space reduction",48,2048,"strict equifinality"
50,0.365439929088404,0.0157893307504317,0.349650598337972,2237.08629055116,"sample-space reduction",48,2048,"strict equifinality"
100,0.34564767702179,0.0265591128714245,0.319088564150365,1506.09241264847,"sample-space reduction",48,2048,"strict equifinality"
25,0.00181987789911729,0.00184175957752393,-2.18816784066443e-05,-0.178877403500696,"finite Zipf reference",49,2049,"strict equifinality"
50,0.00606819235338761,0.00604358443530219,2.46079180854196e-05,0.162996015582062,"finite Zipf reference",49,2049,"strict equifinality"
100,0.0178515522712665,0.0176191685474774,0.000232383723789111,1.09568254729813,"finite Zipf reference",49,2049,"strict equifinality"
25,0.176549141945812,0.00191190096393857,0.174637240981873,1862.13198360982,"Zipf Markov control",49,2049,"strict equifinality"
50,0.19227857677853,0.00625166221362542,0.186026914564905,1043.49733609919,"Zipf Markov control",49,2049,"strict equifinality"
100,0.21365839306716,0.0178616695951046,0.195796723472055,819.261668827485,"Zipf Markov control",49,2049,"strict equifinality"
25,0.210714296442663,0.210401954055048,0.000312342387615017,0.469790347303018,"latent mixture",49,2049,"strict equifinality"
50,0.195379028975364,0.194767992419803,0.000611036555560912,1.26086479828458,"latent mixture",49,2049,"strict equifinality"
100,0.190991740466905,0.190873715259045,0.000118025207860473,0.260289700835726,"latent mixture",49,2049,"strict equifinality"
25,0.39019707938242,0.0132725054236056,0.376924573958814,4160.74570485038,"sample-space reduction",49,2049,"strict equifinality"
50,0.364396893962053,0.0157375988667431,0.34865929509531,2774.29017015628,"sample-space reduction",49,2049,"strict equifinality"
100,0.345153775433098,0.0265979889492457,0.318555786483853,1878.1954298223,"sample-space reduction",49,2049,"strict equifinality"
25,0.00181748313361593,0.00181173537559952,5.74775801640308e-06,0.0678209447675329,"finite Zipf reference",50,2050,"strict equifinality"
50,0.0060069600510115,0.00609192618168808,-8.49661306765769e-05,-0.629651023633057,"finite Zipf reference",50,2050,"strict equifinality"
100,0.0174329756054913,0.0177280800930775,-0.00029510448758624,-1.52328293585155,"finite Zipf reference",50,2050,"strict equifinality"
25,0.175139090213483,0.00187508954897263,0.17326400066451,1358.18364586042,"Zipf Markov control",50,2050,"strict equifinality"
50,0.191005543926516,0.00613516794813993,0.184870375978376,1290.11203937235,"Zipf Markov control",50,2050,"strict equifinality"
100,0.212435705480206,0.0177136621209169,0.194722043359289,948.11723746705,"Zipf Markov control",50,2050,"strict equifinality"
25,0.216305776519478,0.216789860929898,-0.000484084410419167,-0.750814654560679,"latent mixture",50,2050,"strict equifinality"
50,0.203753857672728,0.203952009691847,-0.000198152019119435,-0.476423639258848,"latent mixture",50,2050,"strict equifinality"
100,0.200238193768014,0.20027509289566,-3.68991276454844e-05,-0.0850603896463316,"latent mixture",50,2050,"strict equifinality"
25,0.392108795735312,0.0132818044774655,0.378826991257847,3887.1601250621,"sample-space reduction",50,2050,"strict equifinality"
50,0.365556582204052,0.015723478387144,0.349833103816908,2045.84174521886,"sample-space reduction",50,2050,"strict equifinality"
100,0.346453385762275,0.0264996581898268,0.319953727572448,1340.94042410628,"sample-space reduction",50,2050,"strict equifinality"
25,0.00185405947044057,0.00183141188706747,2.26475833731091e-05,0.235654795437973,"finite Zipf reference",51,2051,"strict equifinality"
50,0.0060115074664137,0.00603551889885325,-2.40114324395442e-05,-0.158605583697053,"finite Zipf reference",51,2051,"strict equifinality"
100,0.0173622673650121,0.0175204314356428,-0.000158164070630702,-0.669205387517049,"finite Zipf reference",51,2051,"strict equifinality"
25,0.17647864830679,0.00193971555213484,0.174538932754655,2009.91954885159,"Zipf Markov control",51,2051,"strict equifinality"
50,0.191658097260594,0.0062203925212098,0.185437704739384,1137.54902290681,"Zipf Markov control",51,2051,"strict equifinality"
100,0.214033310980686,0.0179728767669128,0.196060434213773,1013.32316510522,"Zipf Markov control",51,2051,"strict equifinality"
25,0.225494429760633,0.225235075802034,0.000259353958598219,0.397903682124436,"latent mixture",51,2051,"strict equifinality"
50,0.210488923574044,0.21032440923806,0.00016451433598344,0.286160991856258,"latent mixture",51,2051,"strict equifinality"
100,0.202345523539939,0.202105276146885,0.000240247393053977,0.451751111231612,"latent mixture",51,2051,"strict equifinality"
25,0.392099957899445,0.0133615413980208,0.378738416501424,2716.83200204433,"sample-space reduction",51,2051,"strict equifinality"
50,0.366056992759777,0.0157504345937399,0.350306558166037,1828.31371675088,"sample-space reduction",51,2051,"strict equifinality"
100,0.346433185631221,0.0266428311105649,0.319790354520657,1516.98604660255,"sample-space reduction",51,2051,"strict equifinality"
25,0.00192200668318559,0.00180395363926589,0.000118053043919697,1.18807510586238,"finite Zipf reference",52,2052,"strict equifinality"
50,0.00590297194759342,0.00600769199100607,-0.000104720043412651,-0.734198343930712,"finite Zipf reference",52,2052,"strict equifinality"
100,0.0173903753758056,0.0174670672104428,-7.66918346372103e-05,-0.461766293193102,"finite Zipf reference",52,2052,"strict equifinality"
25,0.178377597117897,0.00196439953782713,0.17641319758007,1530.68798000361,"Zipf Markov control",52,2052,"strict equifinality"
50,0.193698508554266,0.0062219130861666,0.187476595468099,1370.21341891145,"Zipf Markov control",52,2052,"strict equifinality"
100,0.216415003372168,0.0180028324112591,0.198412170960909,1004.981169151,"Zipf Markov control",52,2052,"strict equifinality"
25,0.198446902986363,0.199113124522538,-0.000666221536175626,-1.04106624118096,"latent mixture",52,2052,"strict equifinality"
50,0.18802032947302,0.188329796181239,-0.000309466708218825,-0.602160890549933,"latent mixture",52,2052,"strict equifinality"
100,0.18692243333616,0.18715056324671,-0.000228129910550462,-0.501103120944687,"latent mixture",52,2052,"strict equifinality"
25,0.393156282705699,0.0133314700332367,0.379824812672462,3025.35297457915,"sample-space reduction",52,2052,"strict equifinality"
50,0.366703080355561,0.0157960462463655,0.350907034109196,2107.46690830004,"sample-space reduction",52,2052,"strict equifinality"
100,0.347177970897214,0.026526897642973,0.320651073254241,1519.63853054252,"sample-space reduction",52,2052,"strict equifinality"
25,0.00179748628301816,0.00178425525166483,1.32310313533345e-05,0.118134290783578,"finite Zipf reference",53,2053,"strict equifinality"
50,0.006061962222908,0.00595295999703798,0.000109002225870019,0.68469917479042,"finite Zipf reference",53,2053,"strict equifinality"
100,0.017644927915299,0.0174776261936124,0.000167301721686677,0.974509776038817,"finite Zipf reference",53,2053,"strict equifinality"
25,0.176076901799395,0.00188100367482701,0.174195898124568,1520.20142818979,"Zipf Markov control",53,2053,"strict equifinality"
50,0.194594843664837,0.00618630629469393,0.188408537370143,1047.64321692562,"Zipf Markov control",53,2053,"strict equifinality"
100,0.215283667761611,0.0179296282741507,0.19735403948746,1068.67500186178,"Zipf Markov control",53,2053,"strict equifinality"
25,0.218502495316307,0.217614219922077,0.000888275394230142,1.56597217859123,"latent mixture",53,2053,"strict equifinality"
50,0.206541235020725,0.205669560794041,0.00087167422668355,1.7990989717584,"latent mixture",53,2053,"strict equifinality"
100,0.201774959269784,0.201357911531868,0.000417047737915649,0.870555642795407,"latent mixture",53,2053,"strict equifinality"
25,0.392456774641448,0.0132998183233182,0.37915695631813,3609.68279845735,"sample-space reduction",53,2053,"strict equifinality"
50,0.365820911750454,0.0157209817306671,0.350099930019787,1454.066641521,"sample-space reduction",53,2053,"strict equifinality"
100,0.346708077818548,0.0265903826132917,0.320117695205257,1493.68195387162,"sample-space reduction",53,2053,"strict equifinality"
25,0.00176145109524638,0.00177193620444222,-1.04851091958416e-05,-0.0964504648613351,"finite Zipf reference",54,2054,"strict equifinality"
50,0.00592009056694667,0.00594362079720216,-2.35302302554882e-05,-0.178020359095339,"finite Zipf reference",54,2054,"strict equifinality"
100,0.0174393947018269,0.0175204545676318,-8.10598658048736e-05,-0.440037755074597,"finite Zipf reference",54,2054,"strict equifinality"
25,0.177787431437428,0.00191669572160208,0.175870735715825,1987.20501023507,"Zipf Markov control",54,2054,"strict equifinality"
50,0.193809418505782,0.00618036907030398,0.187629049435478,1664.02232209645,"Zipf Markov control",54,2054,"strict equifinality"
100,0.215040144466161,0.0178964742162325,0.197143670249928,783.55512865207,"Zipf Markov control",54,2054,"strict equifinality"
25,0.200439648389139,0.200332592888673,0.000107055500466607,0.201943868138475,"latent mixture",54,2054,"strict equifinality"
50,0.190431278962222,0.190963127519344,-0.0005318485571226,-0.883564337894946,"latent mixture",54,2054,"strict equifinality"
100,0.190855589248339,0.190977584008104,-0.000121994759764987,-0.242559880997082,"latent mixture",54,2054,"strict equifinality"
25,0.391142107425213,0.0133795458498584,0.377762561575355,3004.72735802136,"sample-space reduction",54,2054,"strict equifinality"
50,0.365310843123905,0.0157754723042746,0.349535370819631,2041.10484802059,"sample-space reduction",54,2054,"strict equifinality"
100,0.345678027577917,0.0266722881653595,0.319005739412557,1389.03272737091,"sample-space reduction",54,2054,"strict equifinality"
25,0.00173722807847323,0.00177394555621377,-3.67174777405367e-05,-0.340515102657232,"finite Zipf reference",55,2055,"strict equifinality"
50,0.00594973952314128,0.00598871814932522,-3.89786261839374e-05,-0.232414393011972,"finite Zipf reference",55,2055,"strict equifinality"
100,0.0176383777508178,0.017451227107931,0.000187150642886841,1.03314612737704,"finite Zipf reference",55,2055,"strict equifinality"
25,0.177039878580394,0.00191138268984116,0.175128495890553,1376.10134150049,"Zipf Markov control",55,2055,"strict equifinality"
50,0.19397363577626,0.00619333931449934,0.187780296461761,998.186026247719,"Zipf Markov control",55,2055,"strict equifinality"
100,0.21540825764885,0.018003019930505,0.197405237718345,789.191570698607,"Zipf Markov control",55,2055,"strict equifinality"
25,0.206286428289817,0.207695423445261,-0.00140899515544426,-2.60714892485244,"latent mixture",55,2055,"strict equifinality"
50,0.194561462600157,0.195493702052645,-0.000932239452488687,-2.14646463931489,"latent mixture",55,2055,"strict equifinality"
100,0.191734069370814,0.191948549697825,-0.000214480327010491,-0.489919131514717,"latent mixture",55,2055,"strict equifinality"
25,0.390517499316713,0.0133007974521838,0.37721670186453,3028.65513297505,"sample-space reduction",55,2055,"strict equifinality"
50,0.364860676679881,0.015700345841937,0.349160330837944,1837.24485114647,"sample-space reduction",55,2055,"strict equifinality"
100,0.345997428657152,0.0264942041441077,0.319503224513045,1196.99721928069,"sample-space reduction",55,2055,"strict equifinality"
25,0.00168303358875511,0.00179112821355923,-0.000108094624804118,-0.962490563232375,"finite Zipf reference",56,2056,"strict equifinality"
50,0.00604719395189304,0.00600366467095596,4.35292809370848e-05,0.294481729656522,"finite Zipf reference",56,2056,"strict equifinality"
100,0.0175382398653785,0.0174807355269735,5.75043384049914e-05,0.260170960586128,"finite Zipf reference",56,2056,"strict equifinality"
25,0.177587922102761,0.00194423495518001,0.175643687147581,1201.65212246707,"Zipf Markov control",56,2056,"strict equifinality"
50,0.19401130438923,0.00621899674980648,0.187792307639424,1013.20549573794,"Zipf Markov control",56,2056,"strict equifinality"
100,0.215232985695916,0.0178263268724279,0.197406658823489,1084.54613490695,"Zipf Markov control",56,2056,"strict equifinality"
25,0.188872373507677,0.188022995025179,0.000849378482498303,1.49602625107799,"latent mixture",56,2056,"strict equifinality"
50,0.176619476386936,0.17549181850659,0.00112765788034608,2.29249654719188,"latent mixture",56,2056,"strict equifinality"
100,0.174990752151718,0.174465831783615,0.000524920368102783,0.89261662203577,"latent mixture",56,2056,"strict equifinality"
25,0.39113169248803,0.0132365590811011,0.377895133406929,2885.66498899533,"sample-space reduction",56,2056,"strict equifinality"
50,0.366506528918366,0.0156313506378659,0.3508751782805,1755.64120185847,"sample-space reduction",56,2056,"strict equifinality"
100,0.346515292788368,0.0264136550363878,0.32010163775198,1725.15663811546,"sample-space reduction",56,2056,"strict equifinality"
25,0.00191337272636294,0.00179390310151636,0.000119469624846583,1.56382379316132,"finite Zipf reference",57,2057,"strict equifinality"
50,0.00571214572372235,0.00597915615012513,-0.000267010426402785,-1.67100399562698,"finite Zipf reference",57,2057,"strict equifinality"
100,0.0173658468083502,0.0174902247891981,-0.000124377980847867,-0.649046696701322,"finite Zipf reference",57,2057,"strict equifinality"
25,0.178230582206446,0.00192388001410322,0.176306702192343,1508.96005925902,"Zipf Markov control",57,2057,"strict equifinality"
50,0.1961623817771,0.00615478888581157,0.190007592891289,1278.14464094856,"Zipf Markov control",57,2057,"strict equifinality"
100,0.21697179221315,0.0179009061457221,0.199070886067427,1212.70298301187,"Zipf Markov control",57,2057,"strict equifinality"
25,0.20537653189639,0.205663906811274,-0.000287374914884148,-0.422532870227151,"latent mixture",57,2057,"strict equifinality"
50,0.192599704877786,0.193116178341119,-0.000516473463333389,-1.02441874891338,"latent mixture",57,2057,"strict equifinality"
100,0.188314376207381,0.188640956117631,-0.00032657991024973,-0.813669832361123,"latent mixture",57,2057,"strict equifinality"
25,0.391098582334007,0.0133335026722432,0.377765079661764,2885.2398288496,"sample-space reduction",57,2057,"strict equifinality"
50,0.367022667641601,0.0157502710329839,0.351272396608617,1883.91667634122,"sample-space reduction",57,2057,"strict equifinality"
100,0.346331312619393,0.0265452041065741,0.319786108512819,1749.19779871228,"sample-space reduction",57,2057,"strict equifinality"
25,0.00191542825826258,0.00182020545625214,9.52228020104462e-05,1.05175712714192,"finite Zipf reference",58,2058,"strict equifinality"
50,0.00612898621960756,0.00603328010015109,9.57061194564717e-05,0.628529498178558,"finite Zipf reference",58,2058,"strict equifinality"
100,0.0175148243274209,0.0175901087890339,-7.52844616129754e-05,-0.410734100628403,"finite Zipf reference",58,2058,"strict equifinality"
25,0.181720854863291,0.00189263680415818,0.179828218059133,1668.21739305319,"Zipf Markov control",58,2058,"strict equifinality"
50,0.198149687385292,0.00615033848007929,0.191999348905212,1221.24044825706,"Zipf Markov control",58,2058,"strict equifinality"
100,0.218806679457027,0.0177673837145151,0.201039295742512,893.603608898777,"Zipf Markov control",58,2058,"strict equifinality"
25,0.210918321855266,0.211893226617677,-0.00097490476241105,-1.69801889334382,"latent mixture",58,2058,"strict equifinality"
50,0.198794378929718,0.199563023055214,-0.000768644125496071,-1.56406720272734,"latent mixture",58,2058,"strict equifinality"
100,0.193342443674584,0.193650987971452,-0.00030854429686783,-0.657695904380546,"latent mixture",58,2058,"strict equifinality"
25,0.391819838092028,0.0133024502376512,0.378517387854377,3093.6725059873,"sample-space reduction",58,2058,"strict equifinality"
50,0.366223793954023,0.0157315428371604,0.350492251116862,1758.44591484203,"sample-space reduction",58,2058,"strict equifinality"
100,0.346953207843826,0.0265167932645258,0.320436414579301,1482.21730324433,"sample-space reduction",58,2058,"strict equifinality"
25,0.00177759500445927,0.00173861405943742,3.89809450218495e-05,0.353935406812425,"finite Zipf reference",59,2059,"strict equifinality"
50,0.00600241592168139,0.00597211295809276,3.0302963588625e-05,0.17488816164099,"finite Zipf reference",59,2059,"strict equifinality"
100,0.0177252510780638,0.0175697165241495,0.000155534553914306,0.61934389899376,"finite Zipf reference",59,2059,"strict equifinality"
25,0.179792862964413,0.00190454837499662,0.177888314589416,1701.64955357694,"Zipf Markov control",59,2059,"strict equifinality"
50,0.194867954608812,0.00616225556386966,0.188705699044942,951.627579939331,"Zipf Markov control",59,2059,"strict equifinality"
100,0.215525180142852,0.0177829609889762,0.197742219153876,789.284637047332,"Zipf Markov control",59,2059,"strict equifinality"
25,0.216522494648776,0.21648108361867,4.14110301061865e-05,0.0593278840117028,"latent mixture",59,2059,"strict equifinality"
50,0.202242838211002,0.201880037011807,0.000362801199195323,0.640555993872333,"latent mixture",59,2059,"strict equifinality"
100,0.198216537312464,0.198257715107923,-4.11777954593406e-05,-0.0704304845947274,"latent mixture",59,2059,"strict equifinality"
25,0.389990229092557,0.0133538823462278,0.376636346746329,3085.85338298782,"sample-space reduction",59,2059,"strict equifinality"
50,0.36436460884334,0.0158137996851402,0.3485508091582,1594.45372208301,"sample-space reduction",59,2059,"strict equifinality"
100,0.344702206889397,0.0266354164434797,0.318066790445918,1515.76178532731,"sample-space reduction",59,2059,"strict equifinality"
25,0.00191370520589649,0.00178507909710663,0.000128626108789859,1.06008958704433,"finite Zipf reference",60,2060,"strict equifinality"
50,0.00597172968438486,0.00594928447181138,2.24452125734869e-05,0.153866397482305,"finite Zipf reference",60,2060,"strict equifinality"
100,0.0174691176112551,0.0174631812756091,5.9363356459223e-06,0.0256896173720422,"finite Zipf reference",60,2060,"strict equifinality"
25,0.176763014439219,0.00187867746734691,0.174884336971873,1511.24417996121,"Zipf Markov control",60,2060,"strict equifinality"
50,0.191857229160803,0.00619633146214782,0.185660897698656,1088.92700299904,"Zipf Markov control",60,2060,"strict equifinality"
100,0.214463545454505,0.0179120411218935,0.196551504332612,961.781039600211,"Zipf Markov control",60,2060,"strict equifinality"
25,0.216523470336161,0.217567258011676,-0.00104378767551544,-1.21213983450945,"latent mixture",60,2060,"strict equifinality"
50,0.204698738766995,0.20497554401019,-0.000276805243194872,-0.432277634362115,"latent mixture",60,2060,"strict equifinality"
100,0.201166946235854,0.201387449866191,-0.000220503630337127,-0.372600034664845,"latent mixture",60,2060,"strict equifinality"
25,0.392831898170941,0.0132651589908182,0.379566739180123,2598.38890860491,"sample-space reduction",60,2060,"strict equifinality"
50,0.365223667144443,0.0156828490469756,0.349540818097467,1774.8586497521,"sample-space reduction",60,2060,"strict equifinality"
100,0.34616955788277,0.0265280154794036,0.319641542403366,2040.06571364781,"sample-space reduction",60,2060,"strict equifinality"
25,0.0019255884022027,0.00177555912647451,0.00015002927572819,1.17577363181634,"finite Zipf reference",61,2061,"strict equifinality"
50,0.00646638844349426,0.00596737475568078,0.000499013687813477,2.80521684334751,"finite Zipf reference",61,2061,"strict equifinality"
100,0.0177268494985461,0.017503408594335,0.000223440904211024,1.02194682856609,"finite Zipf reference",61,2061,"strict equifinality"
25,0.180385586161418,0.00190486655478846,0.17848071960663,1582.16277411686,"Zipf Markov control",61,2061,"strict equifinality"
50,0.193827415998408,0.0061497657760775,0.18767765022233,1900.55347939661,"Zipf Markov control",61,2061,"strict equifinality"
100,0.215265445329934,0.0178043726073653,0.197461072722569,1081.4226928715,"Zipf Markov control",61,2061,"strict equifinality"
25,0.204477951621367,0.204526269383292,-4.8317761924932e-05,-0.0530317395784997,"latent mixture",61,2061,"strict equifinality"
50,0.194241305022906,0.194118540309777,0.000122764713129719,0.202925641747485,"latent mixture",61,2061,"strict equifinality"
100,0.192627367845622,0.192458337195076,0.00016903065054541,0.426901424464896,"latent mixture",61,2061,"strict equifinality"
25,0.392398438262862,0.0132135175088468,0.379184920754015,3529.01818633019,"sample-space reduction",61,2061,"strict equifinality"
50,0.366817805367797,0.0157638571954032,0.351053948172393,2523.04428906664,"sample-space reduction",61,2061,"strict equifinality"
100,0.347549169360192,0.0266379444637455,0.320911224896446,1771.13826594368,"sample-space reduction",61,2061,"strict equifinality"
25,0.00178862211281842,0.00178445850716395,4.16360565446447e-06,0.0412543738246152,"finite Zipf reference",62,2062,"strict equifinality"
50,0.00600365829797916,0.00596444619144937,3.92121065297957e-05,0.223271558033589,"finite Zipf reference",62,2062,"strict equifinality"
100,0.0179945644465993,0.0175570929179166,0.000437471528682676,2.19992929221421,"finite Zipf reference",62,2062,"strict equifinality"
25,0.180356421640479,0.00194256642393662,0.178413855216542,1581.43290315806,"Zipf Markov control",62,2062,"strict equifinality"
50,0.195028415135666,0.00621698112379627,0.18881143401187,1323.66032754329,"Zipf Markov control",62,2062,"strict equifinality"
100,0.217679574706919,0.017909023909522,0.199770550797397,842.159438880485,"Zipf Markov control",62,2062,"strict equifinality"
25,0.204133446641945,0.203192604304981,0.000940842336964565,1.53515724876347,"latent mixture",62,2062,"strict equifinality"
50,0.192939967890438,0.192260095905169,0.000679871985269781,1.33913998567131,"latent mixture",62,2062,"strict equifinality"
100,0.1916550151998,0.19128978998959,0.000365225210210346,0.679519964565082,"latent mixture",62,2062,"strict equifinality"
25,0.392680615964027,0.0132772226377851,0.379403393326242,2677.21978718092,"sample-space reduction",62,2062,"strict equifinality"
50,0.366481920929624,0.0157060826116717,0.350775838317953,1849.22328819452,"sample-space reduction",62,2062,"strict equifinality"
100,0.34718678714735,0.0265313387116718,0.320655448435679,1436.93901616631,"sample-space reduction",62,2062,"strict equifinality"
25,0.00182786400362476,0.00182927179203004,-1.40778840528803e-06,-0.0137857208691041,"finite Zipf reference",63,2063,"strict equifinality"
50,0.0058740828074829,0.00601449699411224,-0.000140414186629342,-0.837707653396,"finite Zipf reference",63,2063,"strict equifinality"
100,0.0174575953054187,0.017503269825641,-4.5674520222326e-05,-0.224348528507185,"finite Zipf reference",63,2063,"strict equifinality"
25,0.177801727366451,0.00187167593940074,0.17593005142705,1310.50181554003,"Zipf Markov control",63,2063,"strict equifinality"
50,0.192993880998093,0.00618575614708512,0.186808124851008,993.154215184656,"Zipf Markov control",63,2063,"strict equifinality"
100,0.214130783181146,0.017858683350651,0.196272099830495,1004.36032418474,"Zipf Markov control",63,2063,"strict equifinality"
25,0.200883919674704,0.201440011650534,-0.000556091975830009,-1.13500026827112,"latent mixture",63,2063,"strict equifinality"
50,0.193116193950605,0.193797885921613,-0.000681691971008175,-1.4110241243562,"latent mixture",63,2063,"strict equifinality"
100,0.190008208121011,0.190249864677213,-0.000241656556202119,-0.537209418514314,"latent mixture",63,2063,"strict equifinality"
25,0.392176977881182,0.0133472934925966,0.378829684388585,3682.76125689351,"sample-space reduction",63,2063,"strict equifinality"
50,0.366089140783608,0.0158326896981773,0.350256451085431,2065.02058932102,"sample-space reduction",63,2063,"strict equifinality"
100,0.347621173432837,0.0266876414011344,0.320933532031703,1761.06061297294,"sample-space reduction",63,2063,"strict equifinality"
25,0.0018411815660098,0.00178245986993095,5.87216960788465e-05,0.529492946699349,"finite Zipf reference",64,2064,"strict equifinality"
50,0.00610710359314998,0.00601390443854263,9.3199154607349e-05,0.630796958610864,"finite Zipf reference",64,2064,"strict equifinality"
100,0.0174355925826072,0.0175501553238904,-0.000114562741283249,-0.649330093926441,"finite Zipf reference",64,2064,"strict equifinality"
25,0.176907001709965,0.00195786564625173,0.174949136063713,2110.29869869842,"Zipf Markov control",64,2064,"strict equifinality"
50,0.192400685514888,0.00620119075805718,0.186199494756831,1116.50475005955,"Zipf Markov control",64,2064,"strict equifinality"
100,0.214524416221514,0.0178495255323474,0.196674890689166,825.278229247261,"Zipf Markov control",64,2064,"strict equifinality"
25,0.181220147702737,0.180826209177957,0.000393938524779425,0.642213151541114,"latent mixture",64,2064,"strict equifinality"
50,0.174557079646181,0.174629066247079,-7.19866008979664e-05,-0.11889502398802,"latent mixture",64,2064,"strict equifinality"
100,0.175008388914523,0.17485833304453,0.000150055869993088,0.275017188650096,"latent mixture",64,2064,"strict equifinality"
25,0.393411787294068,0.0134351219599882,0.37997666533408,4061.30209808899,"sample-space reduction",64,2064,"strict equifinality"
50,0.367484981195902,0.015894264854514,0.351590716341388,2339.02703002559,"sample-space reduction",64,2064,"strict equifinality"
100,0.347179479113407,0.0266477707795924,0.320531708333814,1646.44954208529,"sample-space reduction",64,2064,"strict equifinality"
25,0.001896887972021,0.00177846436232553,0.00011842360969547,1.20233861472138,"finite Zipf reference",65,2065,"strict equifinality"
50,0.00604483185328612,0.00595591110067609,8.89207526100326e-05,0.505363293507201,"finite Zipf reference",65,2065,"strict equifinality"
100,0.0178613694487557,0.0175095513976098,0.0003518180511459,1.79996822525101,"finite Zipf reference",65,2065,"strict equifinality"
25,0.179655463089195,0.00188813086081913,0.177767332228376,1708.26397165963,"Zipf Markov control",65,2065,"strict equifinality"
50,0.194929997925487,0.00621275070543258,0.188717247220055,1706.02337233216,"Zipf Markov control",65,2065,"strict equifinality"
100,0.216821215896396,0.0178959609105749,0.198925254985821,992.797052450658,"Zipf Markov control",65,2065,"strict equifinality"
25,0.207891796128869,0.208461072688444,-0.000569276559574478,-0.760946437015802,"latent mixture",65,2065,"strict equifinality"
50,0.199903623688929,0.200573451761291,-0.000669828072361628,-1.14624857512134,"latent mixture",65,2065,"strict equifinality"
100,0.199501754459475,0.199956147650375,-0.000454393190899238,-0.819162412132281,"latent mixture",65,2065,"strict equifinality"
25,0.391231194428047,0.0133140947697038,0.377917099658343,3432.43665806019,"sample-space reduction",65,2065,"strict equifinality"
50,0.36576661762162,0.0156894806791789,0.350077136942441,2081.48124364333,"sample-space reduction",65,2065,"strict equifinality"
100,0.346541502705989,0.0265277155252979,0.320013787180691,1744.63302531989,"sample-space reduction",65,2065,"strict equifinality"
25,0.00176517644234312,0.00180218632193597,-3.70098795928458e-05,-0.263060490928796,"finite Zipf reference",66,2066,"strict equifinality"
50,0.00593942518195808,0.0059574911355379,-1.80659535798169e-05,-0.114388873120025,"finite Zipf reference",66,2066,"strict equifinality"
100,0.0174204025979039,0.0176030628626879,-0.000182660264784001,-1.37688883451977,"finite Zipf reference",66,2066,"strict equifinality"
25,0.175287225185575,0.00192566384111336,0.173361561344461,1587.31798853257,"Zipf Markov control",66,2066,"strict equifinality"
50,0.19182938314329,0.00622707594795969,0.18560230719533,1290.20827234112,"Zipf Markov control",66,2066,"strict equifinality"
100,0.211342018493922,0.0178640318773776,0.193477986616544,1084.93406055348,"Zipf Markov control",66,2066,"strict equifinality"
25,0.212312755110429,0.211586428856897,0.000726326253532528,1.11269713577256,"latent mixture",66,2066,"strict equifinality"
